"RECEIVER_CUSTOMER","BA_NO","SERVICE_RECEIVER_ID","CHARGE_CODE","CANCEL_CHARGE_TYPE","EFFECTIVE_DATE","AMOUNT","PERIOD_START_DATE","PERIOD_END_DATE","CICLO"
"59132764","604141029","156382468",FRIRPL_003,CRD,"2026-06-17 00:00:00.0000000",-48.1871,"2026-05-21 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"61549758","606549949","202065069",FRTRPL_022,CRD,"2026-06-17 00:00:00.0000000",-21.871,"2026-06-08 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"61549758","606549949","202065069",FRTRPL_022,CRD,"2026-06-17 00:00:00.0000000",-21.871,"2026-06-08 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"60566541","605548356","159113724",FRTRCH_005,CRD,"2026-06-17 00:00:00.0000000",-3.32129,"2026-06-09 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"60566541","605548356","159113724",FRTRCH_005,CRD,"2026-06-17 00:00:00.0000000",-3.32129,"2026-06-09 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"60566541","605548356","159113724",FRTRCH_005,CRD,"2026-06-17 00:00:00.0000000",-3.32129,"2026-06-09 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"60566541","605548356","159113724",FRTRCH_005,CRD,"2026-06-17 00:00:00.0000000",-3.32129,"2026-06-09 00:00:00.0000000","2026-06-17 00:00:00.0000000","20260617"
"134167238","758615736","200842653",FRTRPL_022,CRD,"2026-06-17 00:00:00.0000000",-1.36275,"2026-06-03 00:00:00.0000000","2026-06-03 00:00:00.0000000","20260617"
"134167238","758615736","200842653",FRTRPL_022,CRD,"2026-06-17 00:00:00.0000000",-1.36275,"2026-06-03 00:00:00.0000000","2026-06-03 00:00:00.0000000","20260617"
"134167238","758615736","200842653",FRTRPL_022,CRD,"2026-06-17 00:00:00.0000000",-1.36275,"2026-06-03 00:00:00.0000000","2026-06-03 00:00:00.0000000","20260617"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-15.778,"2026-06-16 00:00:00.0000000","2026-06-29 00:00:00.0000000","20260715"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-15.778,"2026-06-16 00:00:00.0000000","2026-06-29 00:00:00.0000000","20260715"
"134131932","758555528","200781086",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-15.778,"2026-06-16 00:00:00.0000000","2026-06-29 00:00:00.0000000","20260715"
"134456036","759057289","201140973",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"135102135","760032780","201873678",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135102135","760032780","201873678",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135102135","760032780","201873678",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"136361737","761904222","203249057",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136361737","761904222","203249057",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136367731","761902538","203241134",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-5.635,"2026-07-03 00:00:00.0000000","2026-07-07 00:00:00.0000000","20260715"
"136367731","761902538","203241134",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-5.635,"2026-07-03 00:00:00.0000000","2026-07-07 00:00:00.0000000","20260715"
"136367731","761902538","203241134",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-5.635,"2026-07-03 00:00:00.0000000","2026-07-07 00:00:00.0000000","20260715"
"136367731","761902538","203241134",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-5.635,"2026-07-03 00:00:00.0000000","2026-07-07 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55175047","102233951","102233951",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-2.11567,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"120423446","733949152","176683691",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-2.822,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"120423446","733949152","176683691",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-2.822,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"120423446","733949152","176683691",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-2.822,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"120423446","733949152","176683691",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-2.822,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"120423446","733949152","176683691",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-2.822,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"135104442","760034378","201871171",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-10.143,"2026-07-07 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135104442","760034378","201871171",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-10.143,"2026-07-07 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RC_PLANRE509,CRD,"2026-07-15 00:00:00.0000000",-4.737,"2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RC_PLANRE509,CRD,"2026-07-15 00:00:00.0000000",-4.737,"2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RC_PLANRE509,CRD,"2026-07-15 00:00:00.0000000",-4.737,"2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RC_PLANRE509,CRD,"2026-07-15 00:00:00.0000000",-4.737,"2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RCD1_DESPORTR,DSC,"2026-07-15 00:00:00.0000000","2.369","2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RCD1_DESPORTR,DSC,"2026-07-15 00:00:00.0000000","2.369","2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RCD1_DESPORTR,DSC,"2026-07-15 00:00:00.0000000","2.369","2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135104545","760038098","201876037",RCD1_DESPORTR,DSC,"2026-07-15 00:00:00.0000000","2.369","2026-06-16 00:00:00.0000000","2026-06-18 00:00:00.0000000","20260715"
"135111545","760050423","201872745",RC_PLANRE561,CRD,"2026-07-15 00:00:00.0000000",-10.14,"2026-07-02 00:00:00.0000000","2026-07-11 00:00:00.0000000","20260715"
"135111545","760050423","201872745",RC_PLANRE561,CRD,"2026-07-15 00:00:00.0000000",-10.14,"2026-07-02 00:00:00.0000000","2026-07-11 00:00:00.0000000","20260715"
"135111545","760050423","201872745",RC_PLANRE561,CRD,"2026-07-15 00:00:00.0000000",-10.14,"2026-07-02 00:00:00.0000000","2026-07-11 00:00:00.0000000","20260715"
"135111545","760050423","201872745",RC_PLANRE561,CRD,"2026-07-15 00:00:00.0000000",-10.14,"2026-07-02 00:00:00.0000000","2026-07-11 00:00:00.0000000","20260715"
"135111545","760050423","201872745",RC_PLANRE561,CRD,"2026-07-15 00:00:00.0000000",-10.14,"2026-07-02 00:00:00.0000000","2026-07-11 00:00:00.0000000","20260715"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-7.889,"2026-06-16 00:00:00.0000000","2026-06-22 00:00:00.0000000","20260715"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-7.889,"2026-06-16 00:00:00.0000000","2026-06-22 00:00:00.0000000","20260715"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-7.889,"2026-06-16 00:00:00.0000000","2026-06-22 00:00:00.0000000","20260715"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-7.889,"2026-06-16 00:00:00.0000000","2026-06-22 00:00:00.0000000","20260715"
"135121342","760066360","201875482",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-7.889,"2026-06-16 00:00:00.0000000","2026-06-22 00:00:00.0000000","20260715"
"133825759","758067573","200403718",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"133825759","758067573","200403718",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"133825759","758067573","200403718",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135073058","759991462","201843958",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-0.048,"2026-06-16 00:00:00.0000000","2026-07-09 00:00:00.0000000","20260715"
"135073058","759991462","201843958",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-0.048,"2026-06-16 00:00:00.0000000","2026-07-09 00:00:00.0000000","20260715"
"135073058","759991462","201843958",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-0.048,"2026-06-16 00:00:00.0000000","2026-07-09 00:00:00.0000000","20260715"
"136070658","761459229","202919517",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-15.204,"2026-06-16 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"103576568","760511315","202210949",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"130724666","753152253","196510934",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-1.97467,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"130724666","753152253","196510934",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-1.97467,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"130724666","753152253","196510934",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-1.97467,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"130724666","753152253","196510934",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-1.97467,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"130724666","753152253","196510934",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-1.97467,"2026-06-19 00:00:00.0000000","2026-06-19 00:00:00.0000000","20260715"
"134455869","759052786","201150918",FRIRPL_003,CRD,"2026-07-15 00:00:00.0000000",-21.7213,"2026-06-19 00:00:00.0000000","2026-06-29 00:00:00.0000000","20260715"
"135109863","760047301","201870097",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-29.341,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135109863","760047301","201870097",RCD_DESRE177,DSC,"2026-07-15 00:00:00.0000000","14.6727","2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136056668","761444996","202911171",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-1.127,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"136056668","761444996","202911171",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-1.127,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"136056668","761444996","202911171",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-1.127,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"136056668","761444996","202911171",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-1.127,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"136056668","761444996","202911171",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-1.127,"2026-07-03 00:00:00.0000000","2026-07-03 00:00:00.0000000","20260715"
"136365566","761900737","203250458",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-14.651,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365566","761900737","203250458",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-14.651,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365566","761900737","203250458",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-14.651,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365566","761900737","203250458",RC_PLANRE594,CRD,"2026-07-15 00:00:00.0000000",-14.651,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49422371","353946894","53946894",RC_PLANRE497,CRD,"2026-07-15 00:00:00.0000000",-2.257,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"134480676","759081043","201175102",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-12.397,"2026-07-03 00:00:00.0000000","2026-07-13 00:00:00.0000000","20260715"
"134480676","759081043","201175102",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-12.397,"2026-07-03 00:00:00.0000000","2026-07-13 00:00:00.0000000","20260715"
"134480676","759081043","201175102",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-12.397,"2026-07-03 00:00:00.0000000","2026-07-13 00:00:00.0000000","20260715"
"134485775","759100573","201191867",RC_PLANRE553,CRD,"2026-07-15 00:00:00.0000000",-3.89,"2026-07-07 00:00:00.0000000","2026-07-09 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-10.5803,"2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-10.5803,"2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-10.5803,"2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RC_PLANRE499,CRD,"2026-07-15 00:00:00.0000000",-10.5803,"2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RCD_DESRE117,DSC,"2026-07-15 00:00:00.0000000","19.4657","2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RCD_DESRE117,DSC,"2026-07-15 00:00:00.0000000","19.4657","2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RCD_DESRE117,DSC,"2026-07-15 00:00:00.0000000","19.4657","2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"134813971","759598569","201542687",RCD_DESRE117,DSC,"2026-07-15 00:00:00.0000000","19.4657","2026-06-16 00:00:00.0000000","2026-07-08 00:00:00.0000000","20260715"
"135142977","760090907","201907705",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135142977","760090907","201907705",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135142977","760090907","201907705",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-4.508,"2026-07-03 00:00:00.0000000","2026-07-06 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135450272","760554558","202253553",RC_PLANRE565,CRD,"2026-07-15 00:00:00.0000000",-0.844667,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135770676","761029596","202604658",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.143,"2026-07-07 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135770676","761029596","202604658",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.143,"2026-07-07 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135774772","761043320","202637820",RC_PLANRE571,CRD,"2026-07-15 00:00:00.0000000",-7.31667,"2026-07-06 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135774772","761043320","202637820",RC_PLANRE571,CRD,"2026-07-15 00:00:00.0000000",-7.31667,"2026-07-06 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135774772","761043320","202637820",RC_PLANRE571,CRD,"2026-07-15 00:00:00.0000000",-7.31667,"2026-07-06 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135774772","761043320","202637820",RC_PLANRE571,CRD,"2026-07-15 00:00:00.0000000",-7.31667,"2026-07-06 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"135774772","761043320","202637820",RC_PLANRE571,CRD,"2026-07-15 00:00:00.0000000",-7.31667,"2026-07-06 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365678","761907238","203245564",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365678","761907238","203245564",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365678","761907238","203245564",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"136365678","761907238","203245564",RC_PLANRE576,CRD,"2026-07-15 00:00:00.0000000",-10.9807,"2026-07-03 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"49051087","342307728","42307728",RC_PLANRE461,CRD,"2026-07-15 00:00:00.0000000",-2.11,"2026-06-23 00:00:00.0000000","2026-06-25 00:00:00.0000000","20260715"
"49051087","342307728","42307728",RC_PLANRE461,CRD,"2026-07-15 00:00:00.0000000",-2.11,"2026-06-23 00:00:00.0000000","2026-06-25 00:00:00.0000000","20260715"
"49051087","342307728","42307728",RC_PLANRE461,CRD,"2026-07-15 00:00:00.0000000",-2.11,"2026-06-23 00:00:00.0000000","2026-06-25 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"55132281","376148973","76148973",RC_PLANRE449,CRD,"2026-07-15 00:00:00.0000000",-0.957333,"2026-07-15 00:00:00.0000000","2026-07-15 00:00:00.0000000","20260715"
"105021287","735971457","144860548",RC_PLANRE404,CRD,"2026-07-15 00:00:00.0000000",-29.63,"2026-06-17 00:00:00.0000000","2026-06-26 00:00:00.0000000","20260715"
